Date_Time_B5,Temp_B5,Date_Time_B15,Temp_B15,Date_Time_B30,Temp_B30,Date_Time_B45,Temp_B45,Date_Time_A50,Temp_A50,Date_Time_A10,Temp_A10
8/29/2016 22:20,15.963,8/29/2016 22:20,16.058,8/29/2016 22:20,15.652,8/29/2016 22:20,15.915,8/29/2016 22:20,15.939,8/29/2016 22:20,15.796
8/29/2016 22:25,15.915,8/29/2016 22:25,16.034,8/29/2016 22:25,15.652,8/29/2016 22:25,15.819,8/29/2016 22:25,15.843,8/29/2016 22:25,15.796
8/29/2016 22:30,15.819,8/29/2016 22:30,16.034,8/29/2016 22:30,15.652,8/29/2016 22:30,15.676,8/29/2016 22:30,15.652,8/29/2016 22:30,15.796
8/29/2016 22:35,15.772,8/29/2016 22:35,16.034,8/29/2016 22:35,15.652,8/29/2016 22:35,15.652,8/29/2016 22:35,15.724,8/29/2016 22:35,15.796
8/29/2016 22:40,15.748,8/29/2016 22:40,16.01,8/29/2016 22:40,15.652,8/29/2016 22:40,15.605,8/29/2016 22:40,15.581,8/29/2016 22:40,15.819
8/29/2016 22:45,15.724,8/29/2016 22:45,16.01,8/29/2016 22:45,15.676,8/29/2016 22:45,15.581,8/29/2016 22:45,15.557,8/29/2016 22:45,15.819
8/29/2016 22:50,15.7,8/29/2016 22:50,15.986,8/29/2016 22:50,15.676,8/29/2016 22:50,15.533,8/29/2016 22:50,15.509,8/29/2016 22:50,15.819
8/29/2016 22:55,15.652,8/29/2016 22:55,15.986,8/29/2016 22:55,15.676,8/29/2016 22:55,15.461,8/29/2016 22:55,15.414,8/29/2016 22:55,15.819
8/29/2016 23:00,15.605,8/29/2016 23:00,15.986,8/29/2016 23:00,15.676,8/29/2016 23:00,15.438,8/29/2016 23:00,15.39,8/29/2016 23:00,15.819
8/29/2016 23:05,15.557,8/29/2016 23:05,15.963,8/29/2016 23:05,15.676,8/29/2016 23:05,15.366,8/29/2016 23:05,15.318,8/29/2016 23:05,15.819
8/29/2016 23:10,15.509,8/29/2016 23:10,15.963,8/29/2016 23:10,15.676,8/29/2016 23:10,15.318,8/29/2016 23:10,15.27,8/29/2016 23:10,15.819
8/29/2016 23:15,15.485,8/29/2016 23:15,15.939,8/29/2016 23:15,15.676,8/29/2016 23:15,15.318,8/29/2016 23:15,15.27,8/29/2016 23:15,15.819
8/29/2016 23:20,15.461,8/29/2016 23:20,15.939,8/29/2016 23:20,15.676,8/29/2016 23:20,15.294,8/29/2016 23:20,15.247,8/29/2016 23:20,15.819
8/29/2016 23:25,15.438,8/29/2016 23:25,15.939,8/29/2016 23:25,15.676,8/29/2016 23:25,15.27,8/29/2016 23:25,15.223,8/29/2016 23:25,15.819
8/29/2016 23:30,15.438,8/29/2016 23:30,15.915,8/29/2016 23:30,15.676,8/29/2016 23:30,15.27,8/29/2016 23:30,15.223,8/29/2016 23:30,15.843
8/29/2016 23:35,15.414,8/29/2016 23:35,15.915,8/29/2016 23:35,15.676,8/29/2016 23:35,15.247,8/29/2016 23:35,15.223,8/29/2016 23:35,15.843
8/29/2016 23:40,15.414,8/29/2016 23:40,15.891,8/29/2016 23:40,15.676,8/29/2016 23:40,15.247,8/29/2016 23:40,15.223,8/29/2016 23:40,15.843
8/29/2016 23:45,15.39,8/29/2016 23:45,15.891,8/29/2016 23:45,15.676,8/29/2016 23:45,15.247,8/29/2016 23:45,15.199,8/29/2016 23:45,15.843
8/29/2016 23:50,15.39,8/29/2016 23:50,15.867,8/29/2016 23:50,15.676,8/29/2016 23:50,15.247,8/29/2016 23:50,15.199,8/29/2016 23:50,15.843
8/29/2016 23:55,15.39,8/29/2016 23:55,15.867,8/29/2016 23:55,15.676,8/29/2016 23:55,15.247,8/29/2016 23:55,15.199,8/29/2016 23:55,15.843
8/30/2016 0:00,15.366,8/30/2016 0:00,15.843,8/30/2016 0:00,15.676,8/30/2016 0:00,15.223,8/30/2016 0:00,15.199,8/30/2016 0:00,15.843
8/30/2016 0:05,15.366,8/30/2016 0:05,15.843,8/30/2016 0:05,15.676,8/30/2016 0:05,15.223,8/30/2016 0:05,15.175,8/30/2016 0:05,15.843
8/30/2016 0:10,15.342,8/30/2016 0:10,15.819,8/30/2016 0:10,15.676,8/30/2016 0:10,15.223,8/30/2016 0:10,15.175,8/30/2016 0:10,15.843
8/30/2016 0:15,15.342,8/30/2016 0:15,15.819,8/30/2016 0:15,15.676,8/30/2016 0:15,15.223,8/30/2016 0:15,15.199,8/30/2016 0:15,15.843
8/30/2016 0:20,15.342,8/30/2016 0:20,15.796,8/30/2016 0:20,15.676,8/30/2016 0:20,15.223,8/30/2016 0:20,15.199,8/30/2016 0:20,15.843
8/30/2016 0:25,15.342,8/30/2016 0:25,15.796,8/30/2016 0:25,15.676,8/30/2016 0:25,15.223,8/30/2016 0:25,15.199,8/30/2016 0:25,15.843
8/30/2016 0:30,15.342,8/30/2016 0:30,15.796,8/30/2016 0:30,15.676,8/30/2016 0:30,15.223,8/30/2016 0:30,15.199,8/30/2016 0:30,15.843
8/30/2016 0:35,15.342,8/30/2016 0:35,15.772,8/30/2016 0:35,15.676,8/30/2016 0:35,15.247,8/30/2016 0:35,15.223,8/30/2016 0:35,15.843
8/30/2016 0:40,15.366,8/30/2016 0:40,15.772,8/30/2016 0:40,15.676,8/30/2016 0:40,15.247,8/30/2016 0:40,15.223,8/30/2016 0:40,15.843
8/30/2016 0:45,15.366,8/30/2016 0:45,15.748,8/30/2016 0:45,15.676,8/30/2016 0:45,15.247,8/30/2016 0:45,15.223,8/30/2016 0:45,15.843
8/30/2016 0:50,15.366,8/30/2016 0:50,15.748,8/30/2016 0:50,15.676,8/30/2016 0:50,15.247,8/30/2016 0:50,15.199,8/30/2016 0:50,15.819
8/30/2016 0:55,15.342,8/30/2016 0:55,15.748,8/30/2016 0:55,15.676,8/30/2016 0:55,15.247,8/30/2016 0:55,15.199,8/30/2016 0:55,15.819
8/30/2016 1:00,15.342,8/30/2016 1:00,15.724,8/30/2016 1:00,15.676,8/30/2016 1:00,15.247,8/30/2016 1:00,15.199,8/30/2016 1:00,15.843
8/30/2016 1:05,15.342,8/30/2016 1:05,15.724,8/30/2016 1:05,15.676,8/30/2016 1:05,15.247,8/30/2016 1:05,15.223,8/30/2016 1:05,15.819
8/30/2016 1:10,15.366,8/30/2016 1:10,15.724,8/30/2016 1:10,15.676,8/30/2016 1:10,15.27,8/30/2016 1:10,15.247,8/30/2016 1:10,15.819
8/30/2016 1:15,15.366,8/30/2016 1:15,15.7,8/30/2016 1:15,15.676,8/30/2016 1:15,15.294,8/30/2016 1:15,15.27,8/30/2016 1:15,15.819
8/30/2016 1:20,15.39,8/30/2016 1:20,15.7,8/30/2016 1:20,15.676,8/30/2016 1:20,15.318,8/30/2016 1:20,15.294,8/30/2016 1:20,15.819
8/30/2016 1:25,15.39,8/30/2016 1:25,15.7,8/30/2016 1:25,15.676,8/30/2016 1:25,15.342,8/30/2016 1:25,15.318,8/30/2016 1:25,15.819
8/30/2016 1:30,15.414,8/30/2016 1:30,15.7,8/30/2016 1:30,15.676,8/30/2016 1:30,15.318,8/30/2016 1:30,15.294,8/30/2016 1:30,15.819
8/30/2016 1:35,15.079,8/30/2016 1:35,15.7,8/30/2016 1:35,15.676,8/30/2016 1:35,14.649,8/30/2016 1:35,14.577,8/30/2016 1:35,15.819
8/30/2016 1:40,14.864,8/30/2016 1:40,15.676,8/30/2016 1:40,15.676,8/30/2016 1:40,14.457,8/30/2016 1:40,14.409,8/30/2016 1:40,15.819
8/30/2016 1:45,14.768,8/30/2016 1:45,15.676,8/30/2016 1:45,15.676,8/30/2016 1:45,14.385,8/30/2016 1:45,14.337,8/30/2016 1:45,15.819
8/30/2016 1:50,14.697,8/30/2016 1:50,15.676,8/30/2016 1:50,15.676,8/30/2016 1:50,14.337,8/30/2016 1:50,14.29,8/30/2016 1:50,15.819
8/30/2016 1:55,14.649,8/30/2016 1:55,15.652,8/30/2016 1:55,15.676,8/30/2016 1:55,14.314,8/30/2016 1:55,14.266,8/30/2016 1:55,15.819
8/30/2016 2:00,14.625,8/30/2016 2:00,15.652,8/30/2016 2:00,15.676,8/30/2016 2:00,14.266,8/30/2016 2:00,14.242,8/30/2016 2:00,15.819
8/30/2016 2:05,14.577,8/30/2016 2:05,15.629,8/30/2016 2:05,15.676,8/30/2016 2:05,14.266,8/30/2016 2:05,14.218,8/30/2016 2:05,15.796
8/30/2016 2:10,14.553,8/30/2016 2:10,15.605,8/30/2016 2:10,15.676,8/30/2016 2:10,14.266,8/30/2016 2:10,14.218,8/30/2016 2:10,15.796
8/30/2016 2:15,14.553,8/30/2016 2:15,15.605,8/30/2016 2:15,15.7,8/30/2016 2:15,14.266,8/30/2016 2:15,14.218,8/30/2016 2:15,15.796
8/30/2016 2:20,14.529,8/30/2016 2:20,15.581,8/30/2016 2:20,15.7,8/30/2016 2:20,14.266,8/30/2016 2:20,14.218,8/30/2016 2:20,15.796
8/30/2016 2:25,14.529,8/30/2016 2:25,15.557,8/30/2016 2:25,15.7,8/30/2016 2:25,14.266,8/30/2016 2:25,14.218,8/30/2016 2:25,15.796
8/30/2016 2:30,14.505,8/30/2016 2:30,15.557,8/30/2016 2:30,15.7,8/30/2016 2:30,14.266,8/30/2016 2:30,14.218,8/30/2016 2:30,15.796
8/30/2016 2:35,14.505,8/30/2016 2:35,15.533,8/30/2016 2:35,15.7,8/30/2016 2:35,14.266,8/30/2016 2:35,14.218,8/30/2016 2:35,15.796
8/30/2016 2:40,14.505,8/30/2016 2:40,15.509,8/30/2016 2:40,15.7,8/30/2016 2:40,14.266,8/30/2016 2:40,14.218,8/30/2016 2:40,15.796
8/30/2016 2:45,14.481,8/30/2016 2:45,15.509,8/30/2016 2:45,15.7,8/30/2016 2:45,14.242,8/30/2016 2:45,14.218,8/30/2016 2:45,15.796
8/30/2016 2:50,14.481,8/30/2016 2:50,15.485,8/30/2016 2:50,15.7,8/30/2016 2:50,14.242,8/30/2016 2:50,14.194,8/30/2016 2:50,15.796
8/30/2016 2:55,14.457,8/30/2016 2:55,15.461,8/30/2016 2:55,15.7,8/30/2016 2:55,14.242,8/30/2016 2:55,14.218,8/30/2016 2:55,15.796
8/30/2016 3:00,14.457,8/30/2016 3:00,15.461,8/30/2016 3:00,15.7,8/30/2016 3:00,14.242,8/30/2016 3:00,14.218,8/30/2016 3:00,15.796
8/30/2016 3:05,14.457,8/30/2016 3:05,15.438,8/30/2016 3:05,15.7,8/30/2016 3:05,14.242,8/30/2016 3:05,14.218,8/30/2016 3:05,15.796
8/30/2016 3:10,14.457,8/30/2016 3:10,15.414,8/30/2016 3:10,15.7,8/30/2016 3:10,14.266,8/30/2016 3:10,14.218,8/30/2016 3:10,15.796
8/30/2016 3:15,14.457,8/30/2016 3:15,15.414,8/30/2016 3:15,15.7,8/30/2016 3:15,14.266,8/30/2016 3:15,14.218,8/30/2016 3:15,15.772
8/30/2016 3:20,14.457,8/30/2016 3:20,15.39,8/30/2016 3:20,15.7,8/30/2016 3:20,14.266,8/30/2016 3:20,14.218,8/30/2016 3:20,15.772
8/30/2016 3:25,14.457,8/30/2016 3:25,15.39,8/30/2016 3:25,15.7,8/30/2016 3:25,14.266,8/30/2016 3:25,14.218,8/30/2016 3:25,15.772
8/30/2016 3:30,14.457,8/30/2016 3:30,15.366,8/30/2016 3:30,15.7,8/30/2016 3:30,14.266,8/30/2016 3:30,14.218,8/30/2016 3:30,15.772
8/30/2016 3:35,14.457,8/30/2016 3:35,15.366,8/30/2016 3:35,15.7,8/30/2016 3:35,14.266,8/30/2016 3:35,14.242,8/30/2016 3:35,15.772
8/30/2016 3:40,14.457,8/30/2016 3:40,15.342,8/30/2016 3:40,15.7,8/30/2016 3:40,14.266,8/30/2016 3:40,14.242,8/30/2016 3:40,15.772
8/30/2016 3:45,14.457,8/30/2016 3:45,15.342,8/30/2016 3:45,15.7,8/30/2016 3:45,14.266,8/30/2016 3:45,14.242,8/30/2016 3:45,15.772
8/30/2016 3:50,14.457,8/30/2016 3:50,15.318,8/30/2016 3:50,15.7,8/30/2016 3:50,14.29,8/30/2016 3:50,14.242,8/30/2016 3:50,15.772
8/30/2016 3:55,14.457,8/30/2016 3:55,15.318,8/30/2016 3:55,15.7,8/30/2016 3:55,14.29,8/30/2016 3:55,14.266,8/30/2016 3:55,15.748
8/30/2016 4:00,14.457,8/30/2016 4:00,15.318,8/30/2016 4:00,15.7,8/30/2016 4:00,14.29,8/30/2016 4:00,14.266,8/30/2016 4:00,15.748
8/30/2016 4:05,14.481,8/30/2016 4:05,15.294,8/30/2016 4:05,15.7,8/30/2016 4:05,14.314,8/30/2016 4:05,14.266,8/30/2016 4:05,15.748
8/30/2016 4:10,14.481,8/30/2016 4:10,15.294,8/30/2016 4:10,15.7,8/30/2016 4:10,14.314,8/30/2016 4:10,14.29,8/30/2016 4:10,15.748
8/30/2016 4:15,14.481,8/30/2016 4:15,15.27,8/30/2016 4:15,15.7,8/30/2016 4:15,14.337,8/30/2016 4:15,14.314,8/30/2016 4:15,15.748
8/30/2016 4:20,14.505,8/30/2016 4:20,15.27,8/30/2016 4:20,15.7,8/30/2016 4:20,14.361,8/30/2016 4:20,14.314,8/30/2016 4:20,15.748
8/30/2016 4:25,14.505,8/30/2016 4:25,15.247,8/30/2016 4:25,15.7,8/30/2016 4:25,14.361,8/30/2016 4:25,14.337,8/30/2016 4:25,15.748
8/30/2016 4:30,14.505,8/30/2016 4:30,15.247,8/30/2016 4:30,15.7,8/30/2016 4:30,14.361,8/30/2016 4:30,14.337,8/30/2016 4:30,15.724
8/30/2016 4:35,14.529,8/30/2016 4:35,15.247,8/30/2016 4:35,15.7,8/30/2016 4:35,14.385,8/30/2016 4:35,14.337,8/30/2016 4:35,15.724
8/30/2016 4:40,14.529,8/30/2016 4:40,15.223,8/30/2016 4:40,15.7,8/30/2016 4:40,14.385,8/30/2016 4:40,14.337,8/30/2016 4:40,15.724
8/30/2016 4:45,14.529,8/30/2016 4:45,15.223,8/30/2016 4:45,15.676,8/30/2016 4:45,14.385,8/30/2016 4:45,14.361,8/30/2016 4:45,15.724
8/30/2016 4:50,14.529,8/30/2016 4:50,15.223,8/30/2016 4:50,15.7,8/30/2016 4:50,14.385,8/30/2016 4:50,14.337,8/30/2016 4:50,15.724
8/30/2016 4:55,14.505,8/30/2016 4:55,15.199,8/30/2016 4:55,15.676,8/30/2016 4:55,14.385,8/30/2016 4:55,14.337,8/30/2016 4:55,15.7
8/30/2016 5:00,14.505,8/30/2016 5:00,15.199,8/30/2016 5:00,15.676,8/30/2016 5:00,14.385,8/30/2016 5:00,14.361,8/30/2016 5:00,15.7
8/30/2016 5:05,14.529,8/30/2016 5:05,15.199,8/30/2016 5:05,15.676,8/30/2016 5:05,14.409,8/30/2016 5:05,14.361,8/30/2016 5:05,15.7
8/30/2016 5:10,14.553,8/30/2016 5:10,15.199,8/30/2016 5:10,15.676,8/30/2016 5:10,14.433,8/30/2016 5:10,14.409,8/30/2016 5:10,15.7
8/30/2016 5:15,14.553,8/30/2016 5:15,15.175,8/30/2016 5:15,15.676,8/30/2016 5:15,14.457,8/30/2016 5:15,14.433,8/30/2016 5:15,15.7
8/30/2016 5:20,14.577,8/30/2016 5:20,15.175,8/30/2016 5:20,15.676,8/30/2016 5:20,14.505,8/30/2016 5:20,14.457,8/30/2016 5:20,15.7
8/30/2016 5:25,14.601,8/30/2016 5:25,15.175,8/30/2016 5:25,15.676,8/30/2016 5:25,14.505,8/30/2016 5:25,14.481,8/30/2016 5:25,15.7
8/30/2016 5:30,14.625,8/30/2016 5:30,15.175,8/30/2016 5:30,15.676,8/30/2016 5:30,14.553,8/30/2016 5:30,14.529,8/30/2016 5:30,15.676
8/30/2016 5:35,14.649,8/30/2016 5:35,15.151,8/30/2016 5:35,15.676,8/30/2016 5:35,14.601,8/30/2016 5:35,14.625,8/30/2016 5:35,15.676
8/30/2016 5:40,14.721,8/30/2016 5:40,15.151,8/30/2016 5:40,15.676,8/30/2016 5:40,14.697,8/30/2016 5:40,14.912,8/30/2016 5:40,15.676
8/30/2016 5:45,14.768,8/30/2016 5:45,15.151,8/30/2016 5:45,15.676,8/30/2016 5:45,14.768,8/30/2016 5:45,15.008,8/30/2016 5:45,15.676
8/30/2016 5:50,14.936,8/30/2016 5:50,15.151,8/30/2016 5:50,15.676,8/30/2016 5:50,15.103,8/30/2016 5:50,15.342,8/30/2016 5:50,15.676
8/30/2016 5:55,15.175,8/30/2016 5:55,15.151,8/30/2016 5:55,15.676,8/30/2016 5:55,15.438,8/30/2016 5:55,15.557,8/30/2016 5:55,15.652
8/30/2016 6:00,15.39,8/30/2016 6:00,15.151,8/30/2016 6:00,15.676,8/30/2016 6:00,15.629,8/30/2016 6:00,15.676,8/30/2016 6:00,15.652
8/30/2016 6:05,15.485,8/30/2016 6:05,15.151,8/30/2016 6:05,15.676,8/30/2016 6:05,15.7,8/30/2016 6:05,15.796,8/30/2016 6:05,15.652
8/30/2016 6:10,15.652,8/30/2016 6:10,15.151,8/30/2016 6:10,15.676,8/30/2016 6:10,15.939,8/30/2016 6:10,15.986,8/30/2016 6:10,15.652
8/30/2016 6:15,15.748,8/30/2016 6:15,15.151,8/30/2016 6:15,15.676,8/30/2016 6:15,16.01,8/30/2016 6:15,16.153,8/30/2016 6:15,15.652
8/30/2016 6:20,15.915,8/30/2016 6:20,15.175,8/30/2016 6:20,15.676,8/30/2016 6:20,16.249,8/30/2016 6:20,16.32,8/30/2016 6:20,15.652
8/30/2016 6:25,16.082,8/30/2016 6:25,15.175,8/30/2016 6:25,15.676,8/30/2016 6:25,16.392,8/30/2016 6:25,16.392,8/30/2016 6:25,15.652
8/30/2016 6:30,16.153,8/30/2016 6:30,15.175,8/30/2016 6:30,15.676,8/30/2016 6:30,16.463,8/30/2016 6:30,16.439,8/30/2016 6:30,15.629
8/30/2016 6:35,16.153,8/30/2016 6:35,15.199,8/30/2016 6:35,15.676,8/30/2016 6:35,16.415,8/30/2016 6:35,16.439,8/30/2016 6:35,15.629
8/30/2016 6:40,16.153,8/30/2016 6:40,15.223,8/30/2016 6:40,15.676,8/30/2016 6:40,16.344,8/30/2016 6:40,16.344,8/30/2016 6:40,15.629
8/30/2016 6:45,16.153,8/30/2016 6:45,15.223,8/30/2016 6:45,15.676,8/30/2016 6:45,16.32,8/30/2016 6:45,16.32,8/30/2016 6:45,15.629
8/30/2016 6:50,16.177,8/30/2016 6:50,15.247,8/30/2016 6:50,15.676,8/30/2016 6:50,16.368,8/30/2016 6:50,16.344,8/30/2016 6:50,15.629
8/30/2016 6:55,16.201,8/30/2016 6:55,15.27,8/30/2016 6:55,15.676,8/30/2016 6:55,16.368,8/30/2016 6:55,16.392,8/30/2016 6:55,15.629
8/30/2016 7:00,16.153,8/30/2016 7:00,15.294,8/30/2016 7:00,15.676,8/30/2016 7:00,16.296,8/30/2016 7:00,16.368,8/30/2016 7:00,15.605
8/30/2016 7:05,16.225,8/30/2016 7:05,15.318,8/30/2016 7:05,15.676,8/30/2016 7:05,16.392,8/30/2016 7:05,16.439,8/30/2016 7:05,15.605
8/30/2016 7:10,16.272,8/30/2016 7:10,15.318,8/30/2016 7:10,15.676,8/30/2016 7:10,16.439,8/30/2016 7:10,16.439,8/30/2016 7:10,15.605
8/30/2016 7:15,16.249,8/30/2016 7:15,15.342,8/30/2016 7:15,15.676,8/30/2016 7:15,16.368,8/30/2016 7:15,16.344,8/30/2016 7:15,15.605
8/30/2016 7:20,16.153,8/30/2016 7:20,15.366,8/30/2016 7:20,15.652,8/30/2016 7:20,16.225,8/30/2016 7:20,16.225,8/30/2016 7:20,15.605
8/30/2016 7:25,16.129,8/30/2016 7:25,15.366,8/30/2016 7:25,15.652,8/30/2016 7:25,16.201,8/30/2016 7:25,16.201,8/30/2016 7:25,15.605
8/30/2016 7:30,16.129,8/30/2016 7:30,15.39,8/30/2016 7:30,15.652,8/30/2016 7:30,16.201,8/30/2016 7:30,16.201,8/30/2016 7:30,15.605
8/30/2016 7:35,16.153,8/30/2016 7:35,15.414,8/30/2016 7:35,15.652,8/30/2016 7:35,16.225,8/30/2016 7:35,16.249,8/30/2016 7:35,15.605
8/30/2016 7:40,16.177,8/30/2016 7:40,15.414,8/30/2016 7:40,15.652,8/30/2016 7:40,16.249,8/30/2016 7:40,16.249,8/30/2016 7:40,15.605
8/30/2016 7:45,16.177,8/30/2016 7:45,15.438,8/30/2016 7:45,15.652,8/30/2016 7:45,16.249,8/30/2016 7:45,16.272,8/30/2016 7:45,15.605
8/30/2016 7:50,16.177,8/30/2016 7:50,15.438,8/30/2016 7:50,15.652,8/30/2016 7:50,16.225,8/30/2016 7:50,16.153,8/30/2016 7:50,15.605
8/30/2016 7:55,15.963,8/30/2016 7:55,15.461,8/30/2016 7:55,15.652,8/30/2016 7:55,15.915,8/30/2016 7:55,15.867,8/30/2016 7:55,15.605
8/30/2016 8:00,15.867,8/30/2016 8:00,15.461,8/30/2016 8:00,15.652,8/30/2016 8:00,15.772,8/30/2016 8:00,15.724,8/30/2016 8:00,15.605
8/30/2016 8:05,15.772,8/30/2016 8:05,15.485,8/30/2016 8:05,15.652,8/30/2016 8:05,15.7,8/30/2016 8:05,15.629,8/30/2016 8:05,15.581
8/30/2016 8:10,15.7,8/30/2016 8:10,15.485,8/30/2016 8:10,15.652,8/30/2016 8:10,15.581,8/30/2016 8:10,15.533,8/30/2016 8:10,15.581
8/30/2016 8:15,15.629,8/30/2016 8:15,15.485,8/30/2016 8:15,15.652,8/30/2016 8:15,15.485,8/30/2016 8:15,15.438,8/30/2016 8:15,15.581
8/30/2016 8:20,15.581,8/30/2016 8:20,15.509,8/30/2016 8:20,15.652,8/30/2016 8:20,15.438,8/30/2016 8:20,15.39,8/30/2016 8:20,15.581
8/30/2016 8:25,15.533,8/30/2016 8:25,15.509,8/30/2016 8:25,15.652,8/30/2016 8:25,15.414,8/30/2016 8:25,15.366,8/30/2016 8:25,15.581
8/30/2016 8:30,15.509,8/30/2016 8:30,15.509,8/30/2016 8:30,15.652,8/30/2016 8:30,15.414,8/30/2016 8:30,15.366,8/30/2016 8:30,15.581
8/30/2016 8:35,15.509,8/30/2016 8:35,15.509,8/30/2016 8:35,15.652,8/30/2016 8:35,15.414,8/30/2016 8:35,15.366,8/30/2016 8:35,15.581
8/30/2016 8:40,15.485,8/30/2016 8:40,15.509,8/30/2016 8:40,15.652,8/30/2016 8:40,15.414,8/30/2016 8:40,15.366,8/30/2016 8:40,15.581
8/30/2016 8:45,15.485,8/30/2016 8:45,15.509,8/30/2016 8:45,15.652,8/30/2016 8:45,15.414,8/30/2016 8:45,15.366,8/30/2016 8:45,15.581
8/30/2016 8:50,15.485,8/30/2016 8:50,15.509,8/30/2016 8:50,15.652,8/30/2016 8:50,15.414,8/30/2016 8:50,15.39,8/30/2016 8:50,15.581
8/30/2016 8:55,15.485,8/30/2016 8:55,15.509,8/30/2016 8:55,15.652,8/30/2016 8:55,15.414,8/30/2016 8:55,15.414,8/30/2016 8:55,15.581
8/30/2016 9:00,15.485,8/30/2016 9:00,15.509,8/30/2016 9:00,15.652,8/30/2016 9:00,15.438,8/30/2016 9:00,15.414,8/30/2016 9:00,15.581
8/30/2016 9:05,15.485,8/30/2016 9:05,15.485,8/30/2016 9:05,15.652,8/30/2016 9:05,15.438,8/30/2016 9:05,15.414,8/30/2016 9:05,15.581
8/30/2016 9:10,15.485,8/30/2016 9:10,15.485,8/30/2016 9:10,15.629,8/30/2016 9:10,15.438,8/30/2016 9:10,15.414,8/30/2016 9:10,15.581
8/30/2016 9:15,15.485,8/30/2016 9:15,15.485,8/30/2016 9:15,15.652,8/30/2016 9:15,15.461,8/30/2016 9:15,15.485,8/30/2016 9:15,15.581
8/30/2016 9:20,15.509,8/30/2016 9:20,15.485,8/30/2016 9:20,15.629,8/30/2016 9:20,15.485,8/30/2016 9:20,15.509,8/30/2016 9:20,15.581
8/30/2016 9:25,15.509,8/30/2016 9:25,15.485,8/30/2016 9:25,15.629,8/30/2016 9:25,15.509,8/30/2016 9:25,15.796,8/30/2016 9:25,15.605
8/30/2016 9:30,15.557,8/30/2016 9:30,15.485,8/30/2016 9:30,15.629,8/30/2016 9:30,15.605,8/30/2016 9:30,15.986,8/30/2016 9:30,15.581
8/30/2016 9:35,15.581,8/30/2016 9:35,15.485,8/30/2016 9:35,15.629,8/30/2016 9:35,15.652,8/30/2016 9:35,15.939,8/30/2016 9:35,15.605
8/30/2016 9:40,15.629,8/30/2016 9:40,15.485,8/30/2016 9:40,15.629,8/30/2016 9:40,15.724,8/30/2016 9:40,15.915,8/30/2016 9:40,15.605
8/30/2016 9:45,15.652,8/30/2016 9:45,15.485,8/30/2016 9:45,15.629,8/30/2016 9:45,15.748,8/30/2016 9:45,15.819,8/30/2016 9:45,15.605
8/30/2016 9:50,15.676,8/30/2016 9:50,15.485,8/30/2016 9:50,15.629,8/30/2016 9:50,15.748,8/30/2016 9:50,15.843,8/30/2016 9:50,15.605
8/30/2016 9:55,15.7,8/30/2016 9:55,15.485,8/30/2016 9:55,15.629,8/30/2016 9:55,15.796,8/30/2016 9:55,15.843,8/30/2016 9:55,15.605
8/30/2016 10:00,15.724,8/30/2016 10:00,15.485,8/30/2016 10:00,15.629,8/30/2016 10:00,15.819,8/30/2016 10:00,15.843,8/30/2016 10:00,15.605
8/30/2016 10:05,15.748,8/30/2016 10:05,15.485,8/30/2016 10:05,15.629,8/30/2016 10:05,15.843,8/30/2016 10:05,15.867,8/30/2016 10:05,15.605
8/30/2016 10:10,15.772,8/30/2016 10:10,15.485,8/30/2016 10:10,15.629,8/30/2016 10:10,15.891,8/30/2016 10:10,15.939,8/30/2016 10:10,15.605
8/30/2016 10:15,15.796,8/30/2016 10:15,15.485,8/30/2016 10:15,15.629,8/30/2016 10:15,15.986,8/30/2016 10:15,16.01,8/30/2016 10:15,15.605
8/30/2016 10:20,15.867,8/30/2016 10:20,15.509,8/30/2016 10:20,15.629,8/30/2016 10:20,16.034,8/30/2016 10:20,16.082,8/30/2016 10:20,15.605
8/30/2016 10:25,15.915,8/30/2016 10:25,15.509,8/30/2016 10:25,15.629,8/30/2016 10:25,16.106,8/30/2016 10:25,16.106,8/30/2016 10:25,15.605
8/30/2016 10:30,15.939,8/30/2016 10:30,15.509,8/30/2016 10:30,15.629,8/30/2016 10:30,16.153,8/30/2016 10:30,16.177,8/30/2016 10:30,15.605
8/30/2016 10:35,15.986,8/30/2016 10:35,15.509,8/30/2016 10:35,15.629,8/30/2016 10:35,16.249,8/30/2016 10:35,16.296,8/30/2016 10:35,15.605
8/30/2016 10:40,16.058,8/30/2016 10:40,15.509,8/30/2016 10:40,15.629,8/30/2016 10:40,16.32,8/30/2016 10:40,16.558,8/30/2016 10:40,15.605
8/30/2016 10:45,16.106,8/30/2016 10:45,15.509,8/30/2016 10:45,15.629,8/30/2016 10:45,16.392,8/30/2016 10:45,16.511,8/30/2016 10:45,15.605
8/30/2016 10:50,16.177,8/30/2016 10:50,15.533,8/30/2016 10:50,15.629,8/30/2016 10:50,16.534,8/30/2016 10:50,16.773,8/30/2016 10:50,15.605
8/30/2016 10:55,16.272,8/30/2016 10:55,15.533,8/30/2016 10:55,15.629,8/30/2016 10:55,16.796,8/30/2016 10:55,16.915,8/30/2016 10:55,15.605
8/30/2016 11:00,16.415,8/30/2016 11:00,15.533,8/30/2016 11:00,15.629,8/30/2016 11:00,16.939,8/30/2016 11:00,17.034,8/30/2016 11:00,15.605
8/30/2016 11:05,16.487,8/30/2016 11:05,15.557,8/30/2016 11:05,15.629,8/30/2016 11:05,16.939,8/30/2016 11:05,17.082,8/30/2016 11:05,15.605
