DateTime,Depth,Temperature,Salinity,Sigma
2018-08-10T10:00:00Z,2.829,19.61,33.66,23.84
2018-08-10T10:00:00Z,2.891,19.6,33.67,23.85
2018-08-10T10:00:00Z,2.955,19.59,33.67,23.85
2018-08-10T10:00:00Z,3.02,19.57,33.67,23.86
2018-08-10T10:00:00Z,3.086,19.56,33.66,23.86
2018-08-10T10:00:00Z,3.15,19.55,33.66,23.86
2018-08-10T10:00:00Z,3.215,19.53,33.66,23.86
2018-08-10T10:00:00Z,3.279,19.52,33.67,23.87
2018-08-10T10:00:00Z,3.342,19.52,33.67,23.87
2018-08-10T10:00:00Z,3.403,19.51,33.67,23.87
2018-08-10T10:00:00Z,3.462,19.5,33.67,23.88
2018-08-10T10:00:00Z,3.52,19.49,33.67,23.88
2018-08-10T10:00:00Z,3.576,19.48,33.67,23.88
2018-08-10T10:00:00Z,3.632,19.47,33.67,23.88
2018-08-10T10:00:00Z,3.686,19.46,33.67,23.89
2018-08-10T10:00:00Z,3.74,19.45,33.67,23.89
2018-08-10T10:00:00Z,3.795,19.44,33.67,23.89
2018-08-10T10:00:00Z,3.848,19.43,33.67,23.9
2018-08-10T10:00:00Z,3.904,19.42,33.67,23.9
2018-08-10T10:00:00Z,3.961,19.41,33.67,23.9
2018-08-10T10:00:00Z,4.017,19.4,33.67,23.9
2018-08-10T10:00:00Z,4.074,19.4,33.67,23.9
2018-08-10T10:00:00Z,4.13,19.39,33.67,23.9
2018-08-10T10:00:00Z,4.188,19.39,33.67,23.9
2018-08-10T10:00:00Z,4.246,19.39,33.67,23.9
2018-08-10T10:00:00Z,4.305,19.39,33.67,23.9
2018-08-10T10:00:00Z,4.364,19.39,33.67,23.91
2018-08-10T10:00:00Z,4.422,19.39,33.67,23.91
2018-08-10T10:00:00Z,4.48,19.39,33.67,23.91
2018-08-10T10:00:00Z,4.537,19.38,33.67,23.91
2018-08-10T10:00:00Z,4.594,19.37,33.67,23.91
2018-08-10T10:00:00Z,4.65,19.36,33.67,23.91
2018-08-10T10:00:00Z,4.704,19.35,33.67,23.92
2018-08-10T10:00:00Z,4.76,19.34,33.67,23.92
2018-08-10T10:00:00Z,4.814,19.32,33.67,23.92
2018-08-10T10:00:00Z,4.869,19.31,33.67,23.93
2018-08-10T10:00:00Z,4.925,19.3,33.67,23.93
2018-08-10T10:00:00Z,4.981,19.29,33.67,23.93
2018-08-10T10:00:00Z,5.039,19.29,33.67,23.93
2018-08-10T10:00:00Z,5.097,19.28,33.67,23.94
2018-08-10T10:00:00Z,5.156,19.27,33.67,23.94
2018-08-10T10:00:00Z,5.215,19.26,33.68,23.94
2018-08-10T10:00:00Z,5.277,19.25,33.68,23.95
2018-08-10T10:00:00Z,5.341,19.24,33.67,23.95
2018-08-10T10:00:00Z,5.404,19.23,33.67,23.95
2018-08-10T10:00:00Z,5.466,19.22,33.67,23.95
2018-08-10T10:00:00Z,5.526,19.22,33.67,23.95
2018-08-10T10:00:00Z,5.586,19.21,33.67,23.95
2018-08-10T10:00:00Z,5.646,19.21,33.67,23.96
2018-08-10T10:00:00Z,5.708,19.2,33.67,23.96
2018-08-10T10:00:00Z,5.768,19.2,33.67,23.96
2018-08-10T10:00:00Z,5.828,19.2,33.67,23.96
2018-08-10T10:00:00Z,5.889,19.19,33.67,23.96
2018-08-10T10:00:00Z,5.948,19.19,33.67,23.96
2018-08-10T10:00:00Z,6.007,19.19,33.67,23.96
2018-08-10T10:00:00Z,6.065,19.18,33.67,23.96
2018-08-10T10:00:00Z,6.122,19.18,33.67,23.96
2018-08-10T10:00:00Z,6.178,19.17,33.67,23.96
2018-08-10T10:00:00Z,6.232,19.16,33.67,23.97
2018-08-10T10:00:00Z,6.284,19.16,33.67,23.97
2018-08-10T10:00:00Z,6.333,19.14,33.67,23.97
2018-08-10T10:00:00Z,6.381,19.13,33.67,23.97
2018-08-10T10:00:00Z,6.426,19.12,33.67,23.97
2018-08-10T10:00:00Z,6.467,19.1,33.67,23.98
2018-08-10T10:00:00Z,6.504,19.09,33.66,23.98
2018-08-10T10:00:00Z,6.536,19.08,33.66,23.98
2018-08-10T10:00:00Z,6.562,19.07,33.66,23.98
2018-08-10T14:00:00Z,1.015,20.61,33.68,23.59
2018-08-10T14:00:00Z,1.072,20.61,33.68,23.59
2018-08-10T14:00:00Z,1.131,20.6,33.68,23.59
2018-08-10T14:00:00Z,1.188,20.6,33.68,23.6
2018-08-10T14:00:00Z,1.245,20.6,33.68,23.6
2018-08-10T14:00:00Z,1.3,20.6,33.68,23.6
2018-08-10T14:00:00Z,1.352,20.6,33.68,23.6
2018-08-10T14:00:00Z,1.403,20.6,33.68,23.6
2018-08-10T14:00:00Z,1.453,20.6,33.68,23.6
2018-08-10T14:00:00Z,1.502,20.59,33.68,23.6
2018-08-10T14:00:00Z,1.551,20.59,33.68,23.6
2018-08-10T14:00:00Z,1.599,20.59,33.68,23.6
2018-08-10T14:00:00Z,1.646,20.59,33.68,23.6
2018-08-10T14:00:00Z,1.695,20.59,33.68,23.6
2018-08-10T14:00:00Z,1.743,20.58,33.68,23.6
2018-08-10T14:00:00Z,1.791,20.58,33.68,23.6
2018-08-10T14:00:00Z,1.837,20.58,33.68,23.6
2018-08-10T14:00:00Z,1.883,20.58,33.68,23.6
2018-08-10T14:00:00Z,1.93,20.58,33.68,23.6
2018-08-10T14:00:00Z,1.978,20.58,33.68,23.6
2018-08-10T14:00:00Z,2.026,20.58,33.68,23.6
2018-08-10T14:00:00Z,2.076,20.58,33.68,23.6
2018-08-10T14:00:00Z,2.127,20.58,33.68,23.6
2018-08-10T14:00:00Z,2.178,20.58,33.68,23.6
2018-08-10T14:00:00Z,2.232,20.58,33.68,23.6
2018-08-10T14:00:00Z,2.288,20.58,33.68,23.6
2018-08-10T14:00:00Z,2.344,20.58,33.68,23.6
2018-08-10T14:00:00Z,2.403,20.59,33.68,23.6
2018-08-10T14:00:00Z,2.461,20.59,33.68,23.6
2018-08-10T14:00:00Z,2.52,20.58,33.68,23.6
2018-08-10T14:00:00Z,2.578,20.58,33.68,23.6
2018-08-10T14:00:00Z,2.636,20.58,33.68,23.6
2018-08-10T14:00:00Z,2.693,20.58,33.68,23.6
2018-08-10T14:00:00Z,2.748,20.57,33.68,23.6
2018-08-10T14:00:00Z,2.804,20.57,33.68,23.6
2018-08-10T14:00:00Z,2.859,20.57,33.68,23.61
2018-08-10T14:00:00Z,2.914,20.56,33.68,23.61
2018-08-10T14:00:00Z,2.969,20.56,33.68,23.61
2018-08-10T14:00:00Z,3.024,20.56,33.68,23.61
2018-08-10T14:00:00Z,3.081,20.56,33.68,23.61
2018-08-10T14:00:00Z,3.138,20.56,33.68,23.61
2018-08-10T14:00:00Z,3.196,20.56,33.68,23.61
2018-08-10T14:00:00Z,3.255,20.56,33.68,23.61
2018-08-10T14:00:00Z,3.313,20.55,33.68,23.61
2018-08-10T14:00:00Z,3.373,20.55,33.68,23.61
2018-08-10T14:00:00Z,3.431,20.55,33.68,23.61
2018-08-10T14:00:00Z,3.491,20.55,33.68,23.61
2018-08-10T14:00:00Z,3.549,20.54,33.68,23.61
2018-08-10T14:00:00Z,3.607,20.54,33.68,23.61
2018-08-10T14:00:00Z,3.665,20.54,33.68,23.61
2018-08-10T14:00:00Z,3.722,20.54,33.68,23.61
2018-08-10T14:00:00Z,3.78,20.54,33.68,23.61
2018-08-10T14:00:00Z,3.835,20.53,33.68,23.61
2018-08-10T14:00:00Z,3.89,20.53,33.68,23.61
2018-08-10T14:00:00Z,3.943,20.53,33.68,23.61
2018-08-10T14:00:00Z,3.994,20.53,33.68,23.61
2018-08-10T14:00:00Z,4.044,20.53,33.68,23.61
2018-08-10T14:00:00Z,4.092,20.53,33.68,23.61
2018-08-10T14:00:00Z,4.138,20.53,33.68,23.61
2018-08-10T14:00:00Z,4.183,20.53,33.68,23.61
2018-08-10T14:00:00Z,4.227,20.53,33.68,23.61
2018-08-10T14:00:00Z,4.268,20.53,33.68,23.61
2018-08-10T14:00:00Z,4.31,20.53,33.68,23.61
2018-08-10T14:00:00Z,4.351,20.53,33.68,23.61
2018-08-10T14:00:00Z,4.39,20.53,33.68,23.61
2018-08-10T14:00:00Z,4.43,20.53,33.68,23.61
2018-08-10T14:00:00Z,4.469,20.53,33.68,23.61
2018-08-10T14:00:00Z,4.506,20.54,33.68,23.61
2018-08-10T14:00:00Z,4.542,20.53,33.68,23.61
2018-08-10T14:00:00Z,4.577,20.53,33.68,23.61
2018-08-10T14:00:00Z,4.612,20.53,33.68,23.61
2018-08-10T14:00:00Z,4.647,20.53,33.68,23.61
2018-08-10T14:00:00Z,4.681,20.53,33.68,23.62
2018-08-10T14:00:00Z,4.718,20.53,33.68,23.62
2018-08-10T14:00:00Z,4.755,20.52,33.68,23.62
2018-08-10T14:00:00Z,4.793,20.52,33.68,23.62
2018-08-10T14:00:00Z,4.832,20.52,33.68,23.62
2018-08-10T14:00:00Z,4.872,20.52,33.68,23.62
2018-08-10T14:00:00Z,4.913,20.52,33.68,23.62
2018-08-10T14:00:00Z,4.954,20.52,33.68,23.62
2018-08-10T14:00:00Z,4.996,20.51,33.68,23.62
2018-08-10T14:00:00Z,5.04,20.51,33.68,23.62
2018-08-10T14:00:00Z,5.084,20.51,33.68,23.62
2018-08-10T14:00:00Z,5.132,20.51,33.68,23.62
2018-08-10T14:00:00Z,5.182,20.51,33.68,23.62
2018-08-10T14:00:00Z,5.233,20.51,33.68,23.62
2018-08-10T14:00:00Z,5.288,20.51,33.68,23.62
2018-08-10T14:00:00Z,5.345,20.51,33.68,23.62
2018-08-10T14:00:00Z,5.402,20.5,33.68,23.62
2018-08-10T14:00:00Z,5.46,20.5,33.68,23.62
2018-08-10T14:00:00Z,5.519,20.5,33.68,23.62
2018-08-10T14:00:00Z,5.578,20.5,33.68,23.62
2018-08-10T14:00:00Z,5.636,20.49,33.68,23.62
2018-08-10T14:00:00Z,5.694,20.49,33.68,23.63
2018-08-10T14:00:00Z,5.751,20.49,33.68,23.63
2018-08-10T14:00:00Z,5.805,20.48,33.68,23.63
2018-08-10T14:00:00Z,5.857,20.48,33.68,23.63
2018-08-10T14:00:00Z,5.906,20.47,33.68,23.63
2018-08-10T14:00:00Z,5.953,20.46,33.68,23.63
2018-08-10T14:00:00Z,5.996,20.45,33.68,23.64
2018-08-10T14:00:00Z,6.035,20.44,33.68,23.64
2018-08-10T14:00:00Z,6.068,20.42,33.68,23.64
2018-08-10T18:00:00Z,1.098,21.28,33.68,23.42
2018-08-10T18:00:00Z,1.145,21.28,33.68,23.42
2018-08-10T18:00:00Z,1.193,21.28,33.68,23.42
2018-08-10T18:00:00Z,1.243,21.28,33.68,23.42
2018-08-10T18:00:00Z,1.292,21.28,33.68,23.42
2018-08-10T18:00:00Z,1.342,21.28,33.68,23.42
2018-08-10T18:00:00Z,1.393,21.28,33.68,23.42
2018-08-10T18:00:00Z,1.445,21.28,33.68,23.42
2018-08-10T18:00:00Z,1.496,21.28,33.68,23.42
2018-08-10T18:00:00Z,1.549,21.28,33.69,23.42
2018-08-10T18:00:00Z,1.603,21.28,33.69,23.42
2018-08-10T18:00:00Z,1.659,21.28,33.69,23.42
2018-08-10T18:00:00Z,1.716,21.28,33.69,23.42
2018-08-10T18:00:00Z,1.774,21.28,33.69,23.42
2018-08-10T18:00:00Z,1.832,21.28,33.69,23.42
2018-08-10T18:00:00Z,1.889,21.28,33.69,23.42
2018-08-10T18:00:00Z,1.948,21.28,33.69,23.42
2018-08-10T18:00:00Z,2.006,21.28,33.69,23.42
2018-08-10T18:00:00Z,2.063,21.27,33.68,23.42
2018-08-10T18:00:00Z,2.12,21.27,33.68,23.42
2018-08-10T18:00:00Z,2.175,21.27,33.68,23.42
2018-08-10T18:00:00Z,2.231,21.27,33.68,23.42
2018-08-10T18:00:00Z,2.287,21.27,33.68,23.42
2018-08-10T18:00:00Z,2.342,21.27,33.68,23.42
2018-08-10T18:00:00Z,2.397,21.27,33.68,23.42
2018-08-10T18:00:00Z,2.451,21.27,33.68,23.42
2018-08-10T18:00:00Z,2.507,21.27,33.68,23.42
2018-08-10T18:00:00Z,2.564,21.27,33.68,23.42
2018-08-10T18:00:00Z,2.621,21.27,33.68,23.42
2018-08-10T18:00:00Z,2.681,21.26,33.68,23.42
2018-08-10T18:00:00Z,2.741,21.26,33.68,23.42
2018-08-10T18:00:00Z,2.802,21.26,33.68,23.42
2018-08-10T18:00:00Z,2.862,21.26,33.68,23.42
2018-08-10T18:00:00Z,2.923,21.26,33.68,23.42
2018-08-10T18:00:00Z,2.983,21.25,33.68,23.42
2018-08-10T18:00:00Z,3.041,21.25,33.68,23.42
2018-08-10T18:00:00Z,3.098,21.25,33.68,23.42
2018-08-10T18:00:00Z,3.152,21.25,33.68,23.42
2018-08-10T18:00:00Z,3.205,21.24,33.68,23.43
2018-08-10T18:00:00Z,3.257,21.24,33.68,23.43
2018-08-10T18:00:00Z,3.307,21.24,33.68,23.43
2018-08-10T18:00:00Z,3.358,21.23,33.68,23.43
2018-08-10T18:00:00Z,3.408,21.23,33.68,23.43
2018-08-10T18:00:00Z,3.46,21.22,33.69,23.43
2018-08-10T18:00:00Z,3.513,21.21,33.69,23.44
2018-08-10T18:00:00Z,3.566,21.19,33.69,23.44
2018-08-10T18:00:00Z,3.621,21.17,33.69,23.45
2018-08-10T18:00:00Z,3.678,21.14,33.69,23.46
2018-08-10T18:00:00Z,3.736,21.1,33.69,23.47
2018-08-10T18:00:00Z,3.798,21.05,33.69,23.48
2018-08-10T18:00:00Z,3.86,21,33.68,23.49
2018-08-10T18:00:00Z,3.926,20.96,33.67,23.5
2018-08-10T18:00:00Z,3.991,20.93,33.67,23.5
2018-08-10T18:00:00Z,4.058,20.91,33.67,23.51
2018-08-10T18:00:00Z,4.126,20.89,33.68,23.52
2018-08-10T18:00:00Z,4.195,20.88,33.68,23.52
2018-08-10T18:00:00Z,4.263,20.87,33.68,23.52
2018-08-10T18:00:00Z,4.332,20.86,33.67,23.52
2018-08-10T18:00:00Z,4.399,20.86,33.67,23.52
2018-08-10T18:00:00Z,4.466,20.86,33.68,23.52
2018-08-10T18:00:00Z,4.53,20.86,33.68,23.53
2018-08-10T18:00:00Z,4.592,20.86,33.68,23.53
2018-08-10T18:00:00Z,4.653,20.86,33.68,23.53
2018-08-10T18:00:00Z,4.71,20.86,33.68,23.53
2018-08-10T18:00:00Z,4.768,20.86,33.68,23.53
2018-08-10T18:00:00Z,4.825,20.85,33.68,23.53
2018-08-10T18:00:00Z,4.882,20.84,33.68,23.53
2018-08-10T18:00:00Z,4.937,20.83,33.68,23.54
2018-08-10T18:00:00Z,4.992,20.82,33.68,23.54
2018-08-10T18:00:00Z,5.046,20.8,33.68,23.54
2018-08-10T18:00:00Z,5.098,20.79,33.68,23.55
2018-08-10T18:00:00Z,5.151,20.77,33.68,23.55
2018-08-10T18:00:00Z,5.202,20.76,33.68,23.55
2018-08-10T18:00:00Z,5.251,20.75,33.68,23.56
2018-08-10T18:00:00Z,5.3,20.73,33.68,23.56
2018-08-10T18:00:00Z,5.348,20.72,33.68,23.56
2018-08-10T18:00:00Z,5.393,20.7,33.68,23.57
2018-08-10T18:00:00Z,5.437,20.69,33.68,23.57
2018-08-10T18:00:00Z,5.481,20.68,33.68,23.57
2018-08-10T18:00:00Z,5.522,20.67,33.68,23.58
2018-08-10T18:00:00Z,5.566,20.66,33.68,23.58
2018-08-10T18:00:00Z,5.611,20.65,33.68,23.58
2018-08-10T18:00:00Z,5.658,20.64,33.68,23.58
2018-08-10T18:00:00Z,5.708,20.63,33.68,23.59
2018-08-10T18:00:00Z,5.76,20.62,33.68,23.59
2018-08-10T18:00:00Z,5.814,20.61,33.68,23.59
2018-08-10T18:00:00Z,5.87,20.6,33.68,23.59
2018-08-10T18:00:00Z,5.928,20.59,33.68,23.6
2018-08-10T18:00:00Z,5.989,20.58,33.68,23.6
2018-08-10T18:00:00Z,6.051,20.56,33.68,23.6
2018-08-10T18:00:00Z,6.115,20.55,33.68,23.61
2018-08-10T18:00:00Z,6.179,20.54,33.68,23.61
2018-08-10T18:00:00Z,6.243,20.53,33.68,23.61
2018-08-10T18:00:00Z,6.307,20.52,33.68,23.61
2018-08-10T18:00:00Z,6.369,20.52,33.68,23.62
2018-08-10T18:00:00Z,6.428,20.51,33.68,23.62
2018-08-10T18:00:00Z,6.482,20.51,33.68,23.62
2018-08-10T18:00:00Z,6.53,20.51,33.68,23.62
2018-08-10T18:00:00Z,6.57,20.51,33.68,23.62
2018-08-10T18:00:00Z,6.599,20.51,33.68,23.62
2018-08-10T22:00:00Z,0.944,21.59,33.7,23.34
2018-08-10T22:00:00Z,0.967,21.59,33.7,23.34
2018-08-10T22:00:00Z,0.993,21.59,33.7,23.34
2018-08-10T22:00:00Z,1.023,21.59,33.7,23.34
2018-08-10T22:00:00Z,1.058,21.59,33.7,23.34
2018-08-10T22:00:00Z,1.101,21.59,33.7,23.34
2018-08-10T22:00:00Z,1.149,21.59,33.7,23.34
2018-08-10T22:00:00Z,1.201,21.59,33.7,23.34
2018-08-10T22:00:00Z,1.257,21.59,33.7,23.34
2018-08-10T22:00:00Z,1.314,21.59,33.7,23.34
2018-08-10T22:00:00Z,1.369,21.59,33.7,23.34
2018-08-10T22:00:00Z,1.424,21.59,33.7,23.34
2018-08-10T22:00:00Z,1.477,21.59,33.7,23.34
2018-08-10T22:00:00Z,1.529,21.59,33.7,23.34
2018-08-10T22:00:00Z,1.581,21.59,33.7,23.34
2018-08-10T22:00:00Z,1.632,21.59,33.7,23.34
2018-08-10T22:00:00Z,1.685,21.59,33.7,23.34
2018-08-10T22:00:00Z,1.737,21.59,33.7,23.34
2018-08-10T22:00:00Z,1.788,21.59,33.7,23.34
2018-08-10T22:00:00Z,1.839,21.59,33.7,23.34
2018-08-10T22:00:00Z,1.887,21.59,33.7,23.34
2018-08-10T22:00:00Z,1.937,21.59,33.7,23.34
2018-08-10T22:00:00Z,1.987,21.59,33.7,23.34
2018-08-10T22:00:00Z,2.038,21.59,33.7,23.34
2018-08-10T22:00:00Z,2.093,21.59,33.7,23.34
2018-08-10T22:00:00Z,2.151,21.59,33.7,23.34
2018-08-10T22:00:00Z,2.212,21.59,33.7,23.34
2018-08-10T22:00:00Z,2.276,21.59,33.7,23.34
2018-08-10T22:00:00Z,2.34,21.59,33.7,23.34
2018-08-10T22:00:00Z,2.407,21.59,33.7,23.34
2018-08-10T22:00:00Z,2.473,21.59,33.7,23.34
2018-08-10T22:00:00Z,2.539,21.59,33.7,23.34
2018-08-10T22:00:00Z,2.602,21.59,33.7,23.34
2018-08-10T22:00:00Z,2.661,21.59,33.7,23.34
2018-08-10T22:00:00Z,2.716,21.59,33.7,23.34
2018-08-10T22:00:00Z,2.77,21.59,33.7,23.34
2018-08-10T22:00:00Z,2.825,21.59,33.7,23.34
2018-08-10T22:00:00Z,2.882,21.59,33.7,23.34
2018-08-10T22:00:00Z,2.942,21.59,33.7,23.34
2018-08-10T22:00:00Z,3.003,21.59,33.7,23.34
2018-08-10T22:00:00Z,3.065,21.59,33.7,23.34
2018-08-10T22:00:00Z,3.128,21.59,33.7,23.34
2018-08-10T22:00:00Z,3.188,21.59,33.7,23.34
2018-08-10T22:00:00Z,3.248,21.59,33.7,23.34
2018-08-10T22:00:00Z,3.305,21.59,33.7,23.34
2018-08-10T22:00:00Z,3.362,21.59,33.7,23.34
2018-08-10T22:00:00Z,3.418,21.59,33.7,23.34
2018-08-10T22:00:00Z,3.474,21.59,33.7,23.34
2018-08-10T22:00:00Z,3.531,21.59,33.7,23.34
2018-08-10T22:00:00Z,3.589,21.59,33.7,23.34
2018-08-10T22:00:00Z,3.648,21.59,33.7,23.34
2018-08-10T22:00:00Z,3.709,21.59,33.7,23.34
2018-08-10T22:00:00Z,3.771,21.59,33.7,23.34
2018-08-10T22:00:00Z,3.832,21.59,33.7,23.34
2018-08-10T22:00:00Z,3.895,21.59,33.7,23.34
2018-08-10T22:00:00Z,3.958,21.59,33.7,23.34
2018-08-10T22:00:00Z,4.018,21.59,33.7,23.34
2018-08-10T22:00:00Z,4.079,21.58,33.7,23.34
2018-08-10T22:00:00Z,4.138,21.58,33.7,23.34
2018-08-10T22:00:00Z,4.198,21.58,33.7,23.34
2018-08-10T22:00:00Z,4.257,21.58,33.7,23.34
2018-08-10T22:00:00Z,4.317,21.58,33.7,23.34
2018-08-10T22:00:00Z,4.377,21.58,33.7,23.34
2018-08-10T22:00:00Z,4.44,21.58,33.7,23.34
2018-08-10T22:00:00Z,4.505,21.57,33.7,23.34
2018-08-10T22:00:00Z,4.57,21.57,33.7,23.34
2018-08-10T22:00:00Z,4.638,21.57,33.7,23.34
2018-08-10T22:00:00Z,4.707,21.57,33.7,23.34
2018-08-10T22:00:00Z,4.779,21.57,33.7,23.35
2018-08-10T22:00:00Z,4.85,21.57,33.7,23.35
2018-08-10T22:00:00Z,4.924,21.57,33.7,23.35
2018-08-10T22:00:00Z,4.998,21.57,33.7,23.35
2018-08-10T22:00:00Z,5.073,21.56,33.7,23.35
2018-08-10T22:00:00Z,5.148,21.56,33.7,23.35
2018-08-10T22:00:00Z,5.223,21.56,33.7,23.35
2018-08-10T22:00:00Z,5.298,21.56,33.7,23.35
2018-08-10T22:00:00Z,5.371,21.56,33.69,23.35
2018-08-10T22:00:00Z,5.445,21.56,33.7,23.35
2018-08-10T22:00:00Z,5.515,21.56,33.7,23.35
2018-08-10T22:00:00Z,5.585,21.56,33.7,23.35
2018-08-10T22:00:00Z,5.651,21.56,33.7,23.35
2018-08-10T22:00:00Z,5.717,21.56,33.7,23.35
2018-08-10T22:00:00Z,5.779,21.56,33.7,23.35
2018-08-10T22:00:00Z,5.839,21.56,33.7,23.35
2018-08-10T22:00:00Z,5.898,21.55,33.7,23.35
2018-08-10T22:00:00Z,5.953,21.55,33.7,23.35
2018-08-10T22:00:00Z,6.009,21.54,33.7,23.35
2018-08-10T22:00:00Z,6.061,21.54,33.69,23.35
2018-08-10T22:00:00Z,6.113,21.53,33.69,23.36
2018-08-10T22:00:00Z,6.163,21.53,33.69,23.36
2018-08-10T22:00:00Z,6.21,21.52,33.69,23.36
2018-08-10T22:00:00Z,6.258,21.52,33.69,23.36
2018-08-10T22:00:00Z,6.305,21.52,33.69,23.36
2018-08-10T22:00:00Z,6.35,21.52,33.69,23.36
2018-08-10T22:00:00Z,6.398,21.52,33.69,23.36
2018-08-10T22:00:00Z,6.446,21.52,33.69,23.36
2018-08-10T22:00:00Z,6.495,21.52,33.69,23.36
2018-08-10T22:00:00Z,6.547,21.51,33.69,23.36
2018-08-10T22:00:00Z,6.599,21.51,33.69,23.36
2018-08-10T22:00:00Z,6.655,21.5,33.69,23.36
2018-08-10T22:00:00Z,6.713,21.49,33.7,23.37
2018-08-10T22:00:00Z,6.772,21.48,33.7,23.37
2018-08-10T22:00:00Z,6.833,21.46,33.69,23.38
2018-08-10T22:00:00Z,6.893,21.44,33.69,23.38
2018-08-10T22:00:00Z,6.955,21.42,33.69,23.38
2018-08-10T22:00:00Z,7.015,21.41,33.69,23.38
2018-08-10T22:00:00Z,7.074,21.4,33.69,23.39
2018-08-10T22:00:00Z,7.131,21.39,33.69,23.39
2018-08-10T22:00:00Z,7.183,21.39,33.69,23.39
2018-08-10T22:00:00Z,7.232,21.39,33.69,23.39
2018-08-11T02:00:00Z,0.95,20.5,33.68,23.62
2018-08-11T02:00:00Z,0.981,20.49,33.68,23.63
2018-08-11T02:00:00Z,1.013,20.48,33.68,23.63
2018-08-11T02:00:00Z,1.047,20.47,33.68,23.64
2018-08-11T02:00:00Z,1.084,20.45,33.68,23.64
2018-08-11T02:00:00Z,1.123,20.43,33.68,23.64
2018-08-11T02:00:00Z,1.166,20.42,33.67,23.64
2018-08-11T02:00:00Z,1.21,20.42,33.67,23.64
2018-08-11T02:00:00Z,1.258,20.42,33.67,23.64
2018-08-11T02:00:00Z,1.308,20.43,33.67,23.64
2018-08-11T02:00:00Z,1.358,20.44,33.68,23.64
2018-08-11T02:00:00Z,1.409,20.45,33.68,23.64
2018-08-11T02:00:00Z,1.46,20.45,33.68,23.64
2018-08-11T02:00:00Z,1.513,20.44,33.69,23.64
2018-08-11T02:00:00Z,1.566,20.42,33.69,23.65
2018-08-11T02:00:00Z,1.62,20.39,33.68,23.66
2018-08-11T02:00:00Z,1.675,20.36,33.68,23.66
2018-08-11T02:00:00Z,1.731,20.34,33.67,23.66
2018-08-11T02:00:00Z,1.786,20.31,33.67,23.67
2018-08-11T02:00:00Z,1.841,20.29,33.67,23.67
2018-08-11T02:00:00Z,1.893,20.27,33.68,23.68
2018-08-11T02:00:00Z,1.945,20.24,33.68,23.69
2018-08-11T02:00:00Z,1.997,20.2,33.67,23.7
2018-08-11T02:00:00Z,2.046,20.17,33.67,23.7
2018-08-11T02:00:00Z,2.094,20.14,33.66,23.71
2018-08-11T02:00:00Z,2.14,20.12,33.66,23.71
2018-08-11T02:00:00Z,2.184,20.1,33.66,23.72
2018-08-11T02:00:00Z,2.227,20.08,33.66,23.72
2018-08-11T02:00:00Z,2.27,20.06,33.66,23.73
2018-08-11T02:00:00Z,2.312,20.05,33.66,23.73
2018-08-11T02:00:00Z,2.355,20.05,33.66,23.73
2018-08-11T02:00:00Z,2.398,20.04,33.66,23.73
2018-08-11T02:00:00Z,2.44,20.04,33.66,23.73
2018-08-11T02:00:00Z,2.483,20.03,33.66,23.73
2018-08-11T02:00:00Z,2.526,20.03,33.66,23.74
2018-08-11T02:00:00Z,2.567,20.03,33.66,23.74
2018-08-11T02:00:00Z,2.607,20.03,33.66,23.74
2018-08-11T02:00:00Z,2.646,20.03,33.67,23.74
2018-08-11T02:00:00Z,2.684,20.03,33.67,23.74
2018-08-11T02:00:00Z,2.721,20.03,33.67,23.74
2018-08-11T02:00:00Z,2.758,20.02,33.67,23.74
2018-08-11T02:00:00Z,2.796,20.02,33.67,23.74
2018-08-11T02:00:00Z,2.835,20.01,33.67,23.74
2018-08-11T02:00:00Z,2.873,20,33.67,23.75
2018-08-11T02:00:00Z,2.913,19.98,33.67,23.75
2018-08-11T02:00:00Z,2.955,19.95,33.67,23.76
2018-08-11T02:00:00Z,2.998,19.92,33.66,23.76
2018-08-11T02:00:00Z,3.045,19.89,33.66,23.77
2018-08-11T02:00:00Z,3.093,19.86,33.66,23.78
2018-08-11T02:00:00Z,3.142,19.83,33.66,23.78
2018-08-11T02:00:00Z,3.192,19.8,33.66,23.79
2018-08-11T02:00:00Z,3.243,19.76,33.66,23.8
2018-08-11T02:00:00Z,3.294,19.74,33.65,23.8
2018-08-11T02:00:00Z,3.345,19.72,33.65,23.81
2018-08-11T02:00:00Z,3.397,19.7,33.65,23.81
2018-08-11T02:00:00Z,3.448,19.69,33.65,23.82
2018-08-11T02:00:00Z,3.5,19.68,33.66,23.82
2018-08-11T02:00:00Z,3.552,19.68,33.66,23.82
2018-08-11T02:00:00Z,3.604,19.67,33.66,23.82
2018-08-11T02:00:00Z,3.657,19.66,33.66,23.82
2018-08-11T02:00:00Z,3.71,19.66,33.66,23.83
2018-08-11T02:00:00Z,3.764,19.65,33.66,23.83
2018-08-11T02:00:00Z,3.818,19.64,33.66,23.83
2018-08-11T02:00:00Z,3.87,19.64,33.66,23.83
2018-08-11T02:00:00Z,3.922,19.63,33.66,23.83
2018-08-11T02:00:00Z,3.972,19.63,33.66,23.83
2018-08-11T02:00:00Z,4.022,19.63,33.66,23.83
2018-08-11T02:00:00Z,4.071,19.62,33.66,23.83
2018-08-11T02:00:00Z,4.118,19.62,33.66,23.84
2018-08-11T02:00:00Z,4.164,19.62,33.66,23.84
2018-08-11T02:00:00Z,4.21,19.62,33.66,23.84
