ID,Site,Year,Depth,Core,Cumul_value_3.9um,Cumul_value_31um,Cumul_value_62.5um,Cumul_value_125um,Diameter_5perc,Diameter_7perc,Diameter_10perc,Diameter_16perc,Diameter_50perc,Diameter_84perc,Diameter_90perc,Diameter_95perc,Diameter_98perc,perc_Clay,perc_Silt,perc_Sand
300_398,GOLB,2017,20,T,3.090827107,11.80636358,19.2238884,50.46499825,,12.85747576,,52.2746563,124.1320915,,241.5747986,301.3508606,389.5500641,3.090827107,16.13306129,80.7761116
300_399,GOLB,2017,20,B,2.924939275,12.21284246,20.30352592,51.07999992,,12.89529085,,48.93958092,122.9476051,,243.4694214,307.3576813,394.3607788,2.924939275,17.37858665,79.69647408
300_400,GOLB,2017,20,B,2.985882521,11.23209429,18.37969589,49.88999939,,14.07525206,,54.89302635,125.1601639,,240.3355484,298.8961334,385.7083282,2.985882521,15.39381337,81.62030411
300_401,GOLB,2017,20,B,2.716969132,11.2302804,18.5542345,48.17500114,,14.09260225,,54.05270195,128.2586212,,245.8125381,306.5728149,391.896347,2.716969132,15.83726537,81.4457655
300_402,GOLB,2017,20,B,3.195030451,12.22814703,19.94981194,50.71499825,,12.21866941,,49.66725731,123.6336632,,241.9124603,303.8641205,388.4502258,3.195030451,16.75478148,80.05018806
300_403,MICR,2017,10,T,11.53208447,56.98460007,80.30200195,94.57499695,,2.71692729,,5.360521078,23.39875126,,95.74162674,139.1797867,200.2325745,11.53208447,68.76991749,19.69799805
300_404,MICR,2017,10,T,1.994403899,7.66024065,12.48959494,19.625,,26.93053246,,87.50535965,384.4900818,,726.019928,841.4701843,980.2337341,1.994403899,10.49519104,87.51040506
300_405,MICR,2017,10,T,1.397074938,6.156266451,11.81215334,22.41499996,,37.39892006,,82.76314163,276.2006226,,448.8596497,482.6607819,520.616333,1.397074938,10.4150784,88.18784666
300_406,MICR,2017,10,T,10.47596979,57.34498024,83.89986801,98.52999878,,2.852719784,,5.953152657,23.77636242,,77.40467453,97.10756683,119.3109283,10.47596979,73.42389822,16.10013199
300_407,MICR,2017,10,B,7.752089262,49.47385788,74.18019485,92.19999695,,3.59576261,,7.819708347,31.47456932,,112.4186783,169.5457344,272.2042313,7.752089262,66.42810559,25.81980515
300_408,MICR,2017,10,B,1.76516974,7.715050697,12.53928757,21.67500019,,26.61868191,,85.70547485,275.2495117,,448.5705109,482.4951782,520.2393494,1.76516974,10.77411783,87.46071243
300_409,MICR,2017,10,B,3.954839349,20.21243286,36.93087006,55.89999962,,7.705542088,,21.68734837,93.40220642,,402.313324,456.6650085,493.0886993,3.954839349,32.97603071,63.06912994
300_410,MICR,2017,10,B,3.356681228,15.63095331,28.99589443,46.125,,10.42418337,,32.23963642,163.8778076,,423.1731567,468.6147461,498.9289093,3.356681228,25.6392132,71.00410557
300_411,MICR,2017,20,T,19.14391136,85.22454834,99.69076157,100,,2.032022238,,3.367653728,10.30337381,,36.9713726,44.600914,51.86794472,19.14391136,80.5468502,0.309238434
300_412,MICR,2017,20,T,4.329703808,17.37419987,22.87093353,33.00499916,,6.66938448,,24.07521629,190.8218536,,413.9964905,463.5246582,496.0445709,4.329703808,18.54122972,77.12906647
300_413,MICR,2017,20,T,7.320828915,27.87826061,36.0502739,45.38999939,,3.748826861,,10.04428101,145.8148727,,393.7326508,450.7645569,490.5423584,7.320828915,28.72944498,63.9497261
300_414,MICR,2017,20,T,5.695691347,23.64836788,30.48236847,39.125,,4.79441905,,12.69887209,173.9147415,,407.8142853,460.045578,494.5618896,5.695691347,24.78667712,69.51763153
300_415,MICR,2017,20,B,10.91486979,42.72416306,54.55027199,62.21999931,,2.757581353,,5.930166006,47.50302315,,349.266922,415.9346771,474.9387665,10.91486979,43.6354022,45.44972801
300_416,MICR,2017,20,B,11.82601118,49.02092552,62.31320572,70.40499878,,2.664509177,,5.254414082,32.65946484,,310.8251495,389.7013702,460.1477661,11.82601118,50.48719454,37.68679428
300_417,MICR,2017,20,B,7.622563601,29.54663563,37.87545586,47.06499863,,3.606606007,,9.161324024,137.9760437,,387.2265015,445.6890869,488.3284302,7.622563601,30.25289226,62.12454414
300_418,MICR,2017,20,B,11.43919325,44.25325394,56.26197433,64.28499985,,2.662942767,,5.545778513,42.36351204,,337.6043854,406.9030457,470.5687714,11.43919325,44.82278109,43.73802567
200_419,GOSL,2017,,T,0,0,1.073226213,5.36500001,,148.0013733,,222.0434875,332.7406921,,468.8479767,493.3070984,543.324646,0,1.073226213,98.92677379
200_420,GOSL,2017,,B,0,0,0.683512121,4.220000029,,164.7055054,,226.1241379,332.9790344,,468.9056549,493.3348389,543.379425,0,0.683512121,99.31648788
200_421,GOSL,2017,,T,2.217817545,9.741693974,14.51288176,30.09000015,,17.50349522,,75.78540039,168.2414017,,365.2124939,426.1230774,479.6278076,2.217817545,12.29506421,85.48711824
200_422,GOSL,2017,,B,3.419012547,19.09234524,28.15019798,48.62999916,,8.273652077,,22.60330391,128.1666565,,319.9229431,391.6911163,462.0547028,3.419012547,24.73118544,71.84980202
200_423,GOSL,2017,,T,13.52849817,53.81970215,77.03807831,95.22999954,,2.349839807,,4.664854765,26.27724934,,97.88875198,123.2559738,150.9854889,13.52849817,63.50958014,22.96192169
200_424,GOSL,2017,,B,14.92623234,61.2865181,85.38431931,98.34000015,,2.236680031,,4.186444998,19.14323997,,75.51616287,95.29735184,117.2473106,14.92623234,70.45808697,14.61568069
200_425,GOSL,2017,,T,9.171025276,45.0333519,71.08005905,97.09500122,,3.095317483,,7.401693344,36.66801834,,96.3159256,113.674614,132.1657944,9.171025276,61.90903378,28.91994095
200_426,GOSL,2017,,B,8.106293678,40.72018433,65.03771591,93.31499863,,3.421907544,,8.322516918,42.6401062,,111.9976006,133.8923035,158.3630676,8.106293678,56.93142223,34.96228409
200_427,ABURE,2017,,T,0,0,0,0,,238.6590729,,277.7085419,409.1306152,,739.7350159,859.0559692,1002.487122,0,0,100
200_428,ABURE,2017,,B,0,0,0,0,,246.8500977,,293.2711945,453.5389252,,835.5052795,967.3191223,1125.791199,0,0,100
200_429,ABURE,2017,,T,0,0,0,3.174999952,,156.3694992,,201.8885345,315.8625488,,462.0592804,489.7054138,535.5705872,0,0,100
200_430,ABURE,2017,,B,0,0,1.009291708,4.605000019,,148.875679,,202.4231796,318.6745758,,463.2096252,490.3140411,536.8711548,0,1.009291708,98.99070829
200_431,ABURE,2017,,T,8.528598309,42.6261425,67.60865784,86.88499832,,3.281100035,,7.94287467,39.2790947,,161.3168793,286.5053711,396.4321136,8.528598309,59.08005953,32.39134216
200_432,ABURE,2017,,B,7.798866034,33.57913399,50.41342926,66.45000076,,3.516738892,,9.338367939,61.54181862,,350.8984528,418.4779968,476.21698,7.798866034,42.61456323,49.58657074
